Pair,EntryTime,ExitTime,EntryPrice,ExitPrice,R,DurationBars,BTC_OK,VolExpansion,FailedBounce,Rejection,LiquidationOverride,MaxFavorableR,MaxAdverseR
B-NEOUSDT,1609962300000,1609971300000,18.355,19.30398639832174,-1.00,10,1,0,0,1,1,0.68,1.45
B-NEOUSDT,1610250300000,1610253900000,21.965,22.49225982096043,-1.00,4,1,0,0,0,1,0.07,1.21
B-NEOUSDT,1617112800000,1617124500000,44.464,45.07792530681829,-1.00,13,1,0,0,0,1,0.25,1.01
B-NEOUSDT,1627633800000,1627659000000,34.648,35.60155012725922,-1.00,28,1,0,0,1,1,1.07,2.57
B-NEOUSDT,1630926900000,1631002500000,64.98,60.479349064030686,5.25,84,1,0,0,0,1,4.13,0.12
B-NEOUSDT,1641321000000,1641372300000,26.3,26.798436017029186,-1.00,57,1,0,0,0,1,0.88,1.06
B-NEOUSDT,1642434300000,1642489200000,23.99,24.264788204749735,-1.00,61,1,0,0,0,1,1.86,1.09
B-NEOUSDT,1642714200000,1642734900000,23.65,21.76294775069133,5.25,23,1,0,0,0,1,3.27,0.00
B-NEOUSDT,1642768200000,1642779900000,21.04,21.629937971101345,-1.00,13,1,0,0,0,1,0.12,1.08
B-NEOUSDT,1655000100000,1655016300000,10.27,10.64958922822392,-1.00,18,1,0,0,0,1,0.58,1.08
B-NEOUSDT,1666461600000,1666464300000,7.91,7.945973699170314,-1.00,3,1,0,0,0,1,0.28,1.39
B-NEOUSDT,1667859300000,1667884500000,8.52,7.833778296766946,5.25,28,1,0,0,0,1,3.15,0.87
B-NEOUSDT,1675860300000,1675872900000,8.97,8.660564574749628,5.25,14,1,0,0,0,1,3.30,0.39
B-NEOUSDT,1676858400000,1676861100000,10.5,10.642756258191334,-1.00,3,1,0,1,1,0,0.21,3.64
B-NEOUSDT,1680703200000,1680734700000,11.9,12.022391190432346,-1.00,35,1,0,0,0,1,1.39,1.06
B-NEOUSDT,1682460000000,1682499600000,10.93,11.008840095883556,-1.00,44,1,0,0,0,1,2.03,1.14
B-NEOUSDT,1684633500000,1684691100000,9.37,9.178290978361868,5.25,64,1,0,0,0,1,3.13,0.94
B-NEOUSDT,1684712700000,1684713600000,9.11,9.162719622039342,-1.00,1,1,0,0,0,1,0.19,4.36
B-NEOUSDT,1688103000000,1688112900000,9.06,9.2107051952856,-1.00,11,1,0,0,1,1,0.40,1.26
B-NEOUSDT,1692035100000,1692057600000,8.52,8.55551549744342,-1.00,25,1,0,0,0,1,1.41,1.13
B-NEOUSDT,1692083700000,1692085500000,8.37,8.405981322325669,-1.00,2,1,0,0,0,1,0.28,1.67
B-NEOUSDT,1692122400000,1692126000000,8.32,8.137373431588692,5.25,4,1,0,0,0,1,10.02,0.33
B-NEOUSDT,1692216900000,1692307800000,7.7,7.006756001573319,5.25,101,1,0,0,0,1,5.67,0.52
B-NEOUSDT,1696181400000,1696196700000,7.43,7.499510416911783,-1.00,17,1,0,0,0,1,0.29,1.01
B-NEOUSDT,1697937300000,1697948100000,7.02,7.079941476315775,-1.00,12,1,0,0,0,1,0.50,1.00
B-NEOUSDT,1698327900000,1698345000000,7.7,7.827083114855001,-1.00,19,1,0,0,0,1,2.60,1.50
B-NEOUSDT,1704205800000,1704282300000,13.91,13.309986789066647,4.50,85,1,0,0,0,1,3.35,0.95
B-NEOUSDT,1709048700000,1709061300000,13.03,13.276202044797529,-1.00,14,1,0,0,0,1,0.53,1.14
B-NEOUSDT,1709110800000,1709117100000,13.39,13.767921156767718,-1.00,7,1,0,0,0,1,0.03,1.30
B-NEOUSDT,1712544300000,1712560500000,15.2,15.391962277780573,-1.00,18,1,0,0,0,1,0.63,1.04
B-NEOUSDT,1716130800000,1716132600000,14.95,15.087608771455804,-1.00,2,1,0,0,0,1,0.00,1.09
B-NEOUSDT,1716142500000,1716146100000,14.74,14.877484918718762,-1.00,4,1,0,0,1,1,0.29,1.09
B-NEOUSDT,1717691400000,1717694100000,15.07,15.194602727608176,-1.00,3,1,0,0,0,1,0.00,1.77
B-NEOUSDT,1719161100000,1719206100000,11.07,10.70739139353015,5.25,50,1,0,0,1,1,3.23,0.74
B-NEOUSDT,1720054800000,1720088100000,10.9,10.347255473123612,5.25,37,1,0,0,0,1,3.09,0.00
B-NEOUSDT,1722756600000,1722787200000,9.58,9.14654534388587,5.25,34,1,0,0,0,1,3.18,0.69
B-NEOUSDT,1723374000000,1723387500000,9.83,9.555501465658379,3.00,15,1,0,0,1,1,3.50,0.00
B-NEOUSDT,1727613900000,1727617500000,10.75,10.861012755832496,-1.00,4,1,0,0,1,1,0.72,1.17
B-NEOUSDT,1731114900000,1731131100000,10.17,10.31077971530789,-1.00,18,1,0,0,0,1,0.14,1.14
B-NEOUSDT,1731171600000,1731178800000,10.18,10.324318576592503,-1.00,8,1,0,0,1,1,0.35,1.18
B-NEOUSDT,1733017500000,1733058900000,15.69,15.974072388220996,-1.00,46,1,0,0,0,1,0.77,1.13
B-NEOUSDT,1737882900000,1737896400000,14.16,14.327636447995879,-1.00,15,1,0,0,0,1,0.78,1.49
B-NEOUSDT,1738461600000,1738510200000,13.39,12.521918141797421,3.00,54,1,0,0,0,1,3.46,0.17
B-NEOUSDT,1740358800000,1740371400000,10.5,10.093262173049732,3.00,14,1,0,0,1,1,3.39,0.22
B-NEOUSDT,1740384000000,1740425400000,10.12,9.785958181410093,5.25,46,1,0,0,0,1,3.41,0.54
B-NEOUSDT,1743343200000,1743615000000,5.99,4.640278436792795,5.25,302,1,0,0,0,1,3.40,0.04
B-NEOUSDT,1755610200000,1755690300000,6.03,6.120843228472572,-1.00,89,1,0,0,0,1,2.20,6.05
B-NEOUSDT,1756015200000,1756027800000,6.951,7.056231114672051,-1.00,14,1,0,0,0,1,0.67,2.02
B-NEOUSDT,1762092900000,1762124400000,5.154,5.233551565366468,-1.00,35,1,0,0,0,1,0.94,1.13
B-NEOUSDT,1765722600000,1765755000000,3.976,3.8946142709915215,5.25,36,1,0,0,0,1,4.20,0.74
